x1 x2 y
0 117.622609904415 109.468117176487
1 191.010361946679 151.766853046579
1 197.350528779842 136.64101967551
0 168.851862319834 120.230709444968
1 181.940797312262 133.510972770889
0 164.200818187152 114.736281633947
1 148.601558734815 132.393018319461
1 190.346976338801 148.085559643371
1 159.655266872053 146.125308280181
1 189.966423460331 147.28489428986
1 158.864835630433 145.096904874194
0 152.390577810998 110.42344704554
0 121.232250223231 104.125357366364
1 178.170776757979 139.201005362123
0 133.038933794528 127.46613194779
0 151.304526971293 110.725404480589
0 107.243187589144 116.793548750956
1 153.857489000845 130.838639683131
1 179.189522743632 131.911754094676
0 185.084441408088 135.273945165508
0 185.922204479691 148.07808814167
0 178.625437070638 110.264758321765
0 134.062258210807 98.2438083490072
0 160.070850241474 128.343655540548
0 136.03484068798 142.804090600164
0 126.082507065935 96.7988688299607
0 180.809109876694 150.3400458533
0 135.456418304349 106.695779602541
0 158.031144000003 108.592935038039
0 137.07085180102 99.4239346891981
1 195.409664250216 146.975571140766
0 162.956087772126 135.374656696295
1 137.907902081578 148.451516817961
1 172.682267470208 140.984700037946
0 166.110303006692 119.457372176239
0 128.714771974028 113.836144429782
1 203.986145884049 157.16105561039
0 140.480784452422 126.937612765849
0 156.852913201882 110.088537535679
0 156.000720094738 118.243761460109
1 164.185126002963 130.663350689695
1 166.478867683414 129.837101597058
0 107.993377232651 102.274582962822
1 179.885975747714 136.612286654286
0 161.923438995428 132.899755155281
0 130.181264713449 135.223637488137
0 143.968066920928 109.926711448366
0 184.820011779621 142.072817945815
0 162.482662511224 126.006415629392
1 161.494688663159 125.942713733293
1 166.157482855928 138.835299860516
0 178.620637840447 132.985037845222
1 191.038940680939 161.515997770825
0 158.759464855217 124.126441918154
1 144.326853880555 110.796404344473
0 160.882035801406 139.480961769109
0 183.50066653656 125.040922027933
1 166.547356170001 161.693488064896
0 136.407307783798 119.704285187182
1 206.4363941439 153.746176639411
0 164.238102246753 116.83021810176
0 130.084287671088 118.721122884234
0 112.159591576677 99.1600920757318
1 169.670383815606 125.581900647664
1 165.080173642215 134.826043446067
0 127.950245805717 126.916670486874
0 174.257804788728 115.264038906222
1 160.46089509899 140.964642184298
1 184.550992925273 118.436714012828
1 168.717781990663 132.401189537119
1 186.625045364614 129.940144571813
1 173.74767539863 137.623910976999
0 104.571217109849 106.395351784981
0 126.99964955857 82.2172929125801
0 130.411263597349 111.147570095522
0 162.113005640672 153.579360338033
0 161.07873010555 124.594488323495
0 131.00192461974 116.17874328184
0 141.85811341185 120.914541154273
1 177.72769191444 147.725330351787
0 134.581628398048 129.587724636519
1 200.187633133462 143.33010125645
0 135.92915270416 106.962816410506
1 149.394488023199 129.850922514696
1 201.578552388122 143.702834488201
1 163.41791792523 132.160831886313
1 171.09120711517 136.640893580964
0 101.895514365722 88.5023774330011
0 159.314646651923 124.925010627625
0 164.584269280744 130.242378777906
0 161.205867518712 119.061716316034
1 177.098038143234 134.515513372879
1 159.322142825842 137.499547644444
0 151.769197389112 103.873198088964
0 168.213561823262 131.067082692753
1 145.307887580442 130.744039246945
0 145.986904804217 97.8903672494282
1 177.174177064532 139.61785154926
1 231.424380004745 180.225298190968
1 170.465434992533 146.592121531402
1 178.883277017297 143.094900673475
0 138.82913414595 103.900999312601
0 142.368008582067 106.778954190323
0 144.196765637036 101.963007768434
0 161.793209401253 124.307894994903
1 178.080613798094 159.694000094993
0 158.649538718453 113.537473394152
0 190.81919154462 133.90215588245
0 152.405202149465 111.881098080617
0 132.153737687989 87.9335535271544
1 181.45892094295 152.145457029796
1 180.778108077811 156.058181815798
1 171.71483339444 143.004212559489
0 132.692398800091 114.093816642642
0 128.064614341046 107.236683560458
1 174.694073601317 156.114081544807
1 200.217469190799 160.591787758023
1 150.857517970064 132.220473242332
1 170.770591542256 131.93815020121
1 221.322574938731 147.116622875263
0 120.797215267414 110.013272915095
0 157.159634158791 122.953048984155
0 125.203972986893 121.512614353793
0 123.192543594879 116.072994627921
0 147.739182996345 129.943832712714
1 184.760466000797 135.864904470307
0 180.463290531677 127.953169658347
0 173.51421712868 103.378297331131
0 125.789621412413 102.902744040014
1 173.735201938085 139.160741960885
0 151.524510838219 107.81096983286
0 189.770448311295 133.360170172604
0 169.850902097522 121.382409439471
1 184.720154408043 132.644606182041
1 175.500411791621 142.754596551036
0 164.806886983656 102.926384118996
1 177.052560966912 140.046481029008
1 185.020191653029 134.019045857218
0 136.915747595594 119.090134415565
1 184.593429170843 154.792250414923
0 161.326392961872 114.46922534312
0 155.025193145919 114.450418117586
1 163.132104943166 129.942050642054
0 128.605649787293 100.74440122882
1 174.128660379075 129.950950689642
1 165.289058317454 144.512824959756
0 133.540657383627 114.043452035428
0 120.55210654498 113.948549872673
1 174.425681394675 141.772949763469
1 177.00306095517 134.455136303186
0 157.094007944357 99.8217814071725
0 152.438310324294 104.413550326462
0 138.143267979916 114.996015497882
1 153.109397916628 151.753410044521
0 106.76500387714 111.739455851826
0 151.68634840654 127.466746963581
1 150.360294298266 115.220540391066
0 145.599533960057 127.059954334676
1 175.285347711231 145.375082013511
1 175.457430907888 127.674585517508
0 173.49169123704 129.981895381259
1 178.092728797645 136.855916717196
0 124.241490063708 95.1740527689981
1 199.403164650691 169.119653475332
1 227.909151643584 176.741905421837
0 157.566717978889 117.439054498046
1 177.514991111661 165.375641489462
1 171.352550120879 137.61145632181
0 147.017192575973 120.26822681843
0 162.556001723401 121.399799271944
0 162.565814797534 127.451404703942
1 161.251376930574 136.28954603026
0 150.992782424624 114.473857996211
1 178.950459879325 154.132624107312
0 128.01659020355 120.26629487091
1 175.827961004221 123.773961395226
0 136.043140319437 114.687510470837
1 156.341685798285 129.283286945027
0 160.38788462224 134.167126170294
0 172.960443684905 118.940186707123
1 174.705048510877 142.40118776096
1 148.770186458048 119.172365605212
0 151.580704160847 94.4111182986022
1 182.347052268134 161.762991116457
0 130.88487994076 114.818476033851
0 108.656632884909 111.916902259821
0 148.115836879083 122.504742021267
1 182.428607181472 157.249797700978
1 176.920552038322 130.952771808497
1 199.170203091845 156.257324887566
0 137.834557896274 122.923219615203
1 172.783419338792 128.075710256798
1 187.214766010194 155.093815016067
0 145.832964251785 117.691202170721
0 118.105684399766 108.110155029421
1 203.445412940729 154.248127197087
1 181.576565775993 152.330028666662
0 135.64680636523 106.521519332772
0 144.208245228825 115.681297941906
1 144.160019786503 133.022815583615
1 193.074514210399 154.392294220164
0 121.762265820476 117.313085375999
1 163.385920665267 143.813844005483
1 198.403811172302 164.154252160686
1 158.8069245372 130.074536791823
0 120.595252024041 98.6080194588697
0 154.712151188694 147.460554590679
1 155.06369373259 131.039559472662
1 162.007554794159 130.963030704126
0 155.607740294861 123.898307448176
0 150.224471998099 123.422656912563
1 162.009298675533 154.407951945851
0 142.478148825418 112.173078660022
1 163.619176519329 159.027460680546
1 187.969715534109 125.336633567418
1 145.986409810483 130.91791993719
0 136.359103661664 99.1903978582385
1 173.007578852581 121.25647946762
0 129.699431083835 111.746861645191
1 191.551571147816 155.216919657855
0 138.817122198521 126.945061350731
0 158.771739208156 108.134523927618
0 134.785142835168 119.111444622025
1 204.787999278199 142.107236558197
0 143.624210766032 114.915448823491
0 158.507641107953 110.025803395564
0 126.697541330079 106.192818908618
0 129.167278330443 124.092216421797
